2025-10-29 18:04:25 | INFO | Planet | [Registry] Detected resource types: []
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_21'...
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_21'...
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_21'...
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_21'...
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_21'...
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_21'...
2025-10-29 18:04:28 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_21' (60 frames, 0.167s each) in 31.1 ms
2025-10-29 18:04:28 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_22' from 'assets/planets_rotation/volcanic/lava_rotation_3.gif'
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_22'...
2025-10-29 18:04:28 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_22'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_22'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_22'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_22'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_22'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_22' (60 frames, 0.167s each) in 28.7 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_23' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_23'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_23'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_23'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_23'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_23'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_23'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_23' (60 frames, 0.167s each) in 30.6 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_24' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_4.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_24'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_24'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_24'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_24'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_24'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_24'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_24' (60 frames, 0.167s each) in 28.0 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_25' from 'assets/planets_rotation/volcanic/lava_rotation_3.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_25'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_25'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_25'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_25'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_25'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_25'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_25' (60 frames, 0.167s each) in 28.8 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_26' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_26'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_26'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_26'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_26'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_26'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_26'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_26' (60 frames, 0.167s each) in 29.0 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_hydrogen_giant_27' from 'assets/planets_rotation/hydrogen_giant/gas_giant_rotation_1.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_hydrogen_giant_27'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_hydrogen_giant_27'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_hydrogen_giant_27'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_hydrogen_giant_27'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_hydrogen_giant_27'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_hydrogen_giant_27'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_hydrogen_giant_27' (60 frames, 0.167s each) in 28.2 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_28' from 'assets/planets_rotation/barren/barren_rotation_3.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_28'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_28'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_28'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_28'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_28'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_28'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_28' (60 frames, 0.167s each) in 28.2 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_29' from 'assets/planets_rotation/volcanic/lava_rotation_3.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_29'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_29'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_29'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_29'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_29'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_29'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_29' (60 frames, 0.167s each) in 28.9 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_30' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_30'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_30'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_30'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_30'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_30'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_30'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_30' (60 frames, 0.167s each) in 29.5 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_31' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_4.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_31'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_31'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_31'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_31'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_31'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_31'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_31' (60 frames, 0.167s each) in 28.2 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_32' from 'assets/planets_rotation/volcanic/lava_rotation_2.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_32'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_32'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_32'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_32'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_32'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_32'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_32' (60 frames, 0.167s each) in 28.9 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_33' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_33'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_33'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_33'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_33'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_33'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_33'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_33' (60 frames, 0.167s each) in 30.0 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_34' from 'assets/planets_rotation/volcanic/lava_rotation_2.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_34'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_34'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_34'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_34'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_34'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_34'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_34' (60 frames, 0.167s each) in 30.1 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_quantum_giant_36' from 'assets/planets_rotation/quantum_giant/quantum_giant_rotation_1.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_quantum_giant_36'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_quantum_giant_36'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_quantum_giant_36'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_quantum_giant_36'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_quantum_giant_36'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_quantum_giant_36'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_quantum_giant_36' (60 frames, 0.167s each) in 28.0 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_37' from 'assets/planets_rotation/volcanic/lava_rotation_4.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_37'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_37'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_37'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_37'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_37'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_37'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_37' (60 frames, 0.167s each) in 29.7 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_38' from 'assets/planets_rotation/volcanic/lava_rotation_3.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_38'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_38'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_38'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_38'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_38'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_38'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_38' (60 frames, 0.167s each) in 30.0 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_39' from 'assets/planets_rotation/barren/barren_rotation_3.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_39'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_39'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_39'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_39'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_39'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_39'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_39' (60 frames, 0.167s each) in 28.3 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_41' from 'assets/planets_rotation/barren/barren_rotation_2.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_41'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_41'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_41'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_41'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_41'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_41'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_41' (60 frames, 0.167s each) in 27.7 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_hydrogen_giant_42' from 'assets/planets_rotation/hydrogen_giant/gas_giant_rotation_1.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_hydrogen_giant_42'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_hydrogen_giant_42'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_hydrogen_giant_42'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_hydrogen_giant_42'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_hydrogen_giant_42'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_hydrogen_giant_42'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_hydrogen_giant_42' (60 frames, 0.167s each) in 28.4 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_43' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_43'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_43'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_43'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_43'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_43'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_43'...
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_43' (60 frames, 0.167s each) in 28.4 ms
2025-10-29 18:04:29 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_44' from 'assets/planets_rotation/barren/barren_rotation_2.gif'
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_44'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_44'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_44'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_44'...
2025-10-29 18:04:29 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_44'...
